sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
1.163089,0.323278,3.398449,0.556490,1.162485,0.319969,0.328976,0.379356,0.686692,0.475931,0.529495,1.956807,0.081588,0.345959,0.442236,0.000000,0.000000,0.000000,0.000000,0.856177,0.930984,0.219434,0.969971,0.365059,0.879064,0.046803,0.128653,0.897118,0.000000,0.000000,1.699197,0.991858,0.754950,0.540697,0.453526,0.510408,1.439768,0.547836,1.454625,0.000000,0.000000
1.163089,0.323278,3.398449,0.556490,1.162485,0.319969,0.328976,0.379356,0.686692,0.475931,0.529495,1.956807,0.081588,0.345959,0.442236,0.000000,0.000000,0.000000,0.000000,0.856177,0.930984,0.219434,0.969971,0.365059,0.879064,0.046803,0.128653,0.897118,0.000000,0.000000,1.699197,0.991858,0.754950,0.540697,0.453526,0.510408,1.439768,0.547836,1.454625,0.000000,0.000000
1.163089,0.323278,3.398449,0.556490,1.162485,0.319969,0.328976,0.379356,0.686692,0.475931,0.529495,1.956807,0.081588,0.345959,0.442236,0.000000,0.000000,0.000000,0.000000,0.856177,0.930984,0.219434,0.969971,0.365059,0.879064,0.046803,0.128653,0.897118,0.000000,0.000000,1.699197,0.991858,0.754950,0.540697,0.453526,0.510408,1.439768,0.547836,1.454625,0.000000,0.000000
1.163385,0.321489,3.490646,0.558041,1.158893,0.317349,0.325327,0.380587,0.702155,0.471832,0.528935,1.957286,0.082277,0.340316,0.446477,0.000000,0.000000,0.000000,0.000000,0.855243,0.920222,0.220412,0.965300,0.361567,0.887436,0.046181,0.126421,0.896779,0.000000,0.000000,1.697690,0.983092,0.760820,0.535897,0.452686,0.514140,1.467077,0.548286,1.455887,0.000000,0.000000
1.163385,0.321489,3.490646,0.558041,1.158893,0.317349,0.325327,0.380587,0.702155,0.471832,0.528935,1.957286,0.082277,0.340316,0.446477,0.000000,0.000000,0.000000,0.000000,0.855243,0.920222,0.220412,0.965300,0.361567,0.887436,0.046181,0.126421,0.896779,0.000000,0.000000,1.697690,0.983092,0.760820,0.535897,0.452686,0.514140,1.467077,0.548286,1.455887,0.000000,0.000000
1.163385,0.321489,3.490646,0.558041,1.158893,0.317349,0.325327,0.380587,0.702155,0.471832,0.528935,1.957286,0.082277,0.340316,0.446477,0.000000,0.000000,0.000000,0.000000,0.855243,0.920222,0.220412,0.965300,0.361567,0.887436,0.046181,0.126421,0.896779,0.000000,0.000000,1.697690,0.983092,0.760820,0.535897,0.452686,0.514140,1.467077,0.548286,1.455887,0.000000,0.000000
1.163385,0.321489,3.490646,0.558041,1.158893,0.317349,0.325327,0.380587,0.702155,0.471832,0.528935,1.957286,0.082277,0.340316,0.446477,0.000000,0.000000,0.000000,0.000000,0.855243,0.920222,0.220412,0.965300,0.361567,0.887436,0.046181,0.126421,0.896779,0.000000,0.000000,1.697690,0.983092,0.760820,0.535897,0.452686,0.514140,1.467077,0.548286,1.455887,0.000000,0.000000
1.161168,0.323379,3.491465,0.570970,1.156539,0.315625,0.332907,0.380090,0.698526,0.478735,0.527524,1.932573,0.082437,0.337863,0.451874,0.000000,0.000000,0.000000,0.000000,0.858688,0.936523,0.219677,0.977131,0.366014,0.887949,0.046273,0.126262,0.887772,0.000000,0.000000,1.688478,0.968124,0.764371,0.539141,0.451898,0.517953,1.463362,0.546436,1.446583,0.000000,0.000000
1.165424,0.320541,3.506465,0.576157,1.147050,0.316330,0.328221,0.379228,0.687275,0.484835,0.526014,1.935295,0.081805,0.335465,0.453981,0.000000,0.000000,0.000000,0.000000,0.865004,0.934081,0.217565,0.971431,0.368630,0.887620,0.046820,0.127346,0.881674,0.000000,0.000000,1.685629,0.967939,0.766512,0.528948,0.455287,0.514553,1.453817,0.555543,1.460682,0.000000,0.000000
1.183579,0.324332,3.489593,0.570235,1.138882,0.315580,0.328480,0.375952,0.689335,0.492677,0.537934,1.946794,0.081440,0.333853,0.445026,0.000000,0.000000,0.000000,0.000000,0.873918,0.924595,0.213382,0.952189,0.373442,0.892417,0.047487,0.128425,0.893455,0.000000,0.000000,1.693985,0.976613,0.760999,0.521080,0.454062,0.513168,1.480978,0.554252,1.452029,0.000000,0.000000
1.190388,0.324381,3.458134,0.575264,1.145871,0.309953,0.325715,0.378237,0.687146,0.495836,0.533972,1.952502,0.081911,0.337076,0.441653,0.000000,0.000000,0.000000,0.000000,0.884207,0.930439,0.214517,0.965451,0.374308,0.896422,0.048247,0.130807,0.902283,0.000000,0.000000,1.704659,0.993285,0.761260,0.509680,0.462304,0.507517,1.494595,0.557000,1.445075,0.000000,0.000000
1.213018,0.325238,3.470717,0.570838,1.145233,0.311983,0.318944,0.376644,0.680265,0.492638,0.533514,1.931876,0.081006,0.335174,0.449327,0.000000,0.000000,0.000000,0.000000,0.875538,0.924817,0.213778,0.960926,0.368700,0.889687,0.048446,0.128401,0.905934,0.000000,0.000000,1.740852,0.997991,0.771585,0.508135,0.463753,0.505449,1.508084,0.556071,1.442027,0.000000,0.000000
1.213018,0.325238,3.470717,0.570838,1.145233,0.311983,0.318944,0.376644,0.680265,0.492638,0.533514,1.931876,0.081006,0.335174,0.449327,0.000000,0.000000,0.000000,0.000000,0.875538,0.924817,0.213778,0.960926,0.368700,0.889687,0.048446,0.128401,0.905934,0.000000,0.000000,1.740852,0.997991,0.771585,0.508135,0.463753,0.505449,1.508084,0.556071,1.442027,0.000000,0.000000
1.213018,0.325238,3.470717,0.570838,1.145233,0.311983,0.318944,0.376644,0.680265,0.492638,0.533514,1.931876,0.081006,0.335174,0.449327,0.000000,0.000000,0.000000,0.000000,0.875538,0.924817,0.213778,0.960926,0.368700,0.889687,0.048446,0.128401,0.905934,0.000000,0.000000,1.740852,0.997991,0.771585,0.508135,0.463753,0.505449,1.508084,0.556071,1.442027,0.000000,0.000000
1.232972,0.332454,3.421867,0.572618,1.154435,0.313158,0.323832,0.378672,0.676664,0.493372,0.526331,1.949230,0.081726,0.335662,0.448445,0.000000,0.000000,0.000000,0.000000,0.892225,0.939166,0.208824,0.957392,0.369597,0.879212,0.047436,0.128556,0.911293,0.000000,0.000000,1.738303,0.983373,0.772380,0.512690,0.459270,0.500633,1.508789,0.556137,1.443806,0.000000,0.000000
1.232972,0.332454,3.421867,0.572618,1.154435,0.313158,0.323832,0.378672,0.676664,0.493372,0.526331,1.949230,0.081726,0.335662,0.448445,0.000000,0.000000,0.000000,0.000000,0.892225,0.939166,0.208824,0.957392,0.369597,0.879212,0.047436,0.128556,0.911293,0.000000,0.000000,1.738303,0.983373,0.772380,0.512690,0.459270,0.500633,1.508789,0.556137,1.443806,0.000000,0.000000
1.212288,0.330537,3.444074,0.561437,1.147047,0.310537,0.316684,0.372196,0.683974,0.496969,0.522018,1.944015,0.081362,0.338018,0.445107,0.000000,0.000000,0.000000,0.000000,0.894015,0.929158,0.208451,0.966061,0.367828,0.892423,0.047088,0.125512,0.900099,0.000000,0.000000,1.736269,0.988095,0.781286,0.518295,0.466589,0.507311,1.520395,0.553501,1.430590,0.000000,0.000000
1.197088,0.331959,3.492554,0.561875,1.147075,0.317574,0.318514,0.371136,0.663625,0.493593,0.525709,1.943285,0.080655,0.341160,0.443693,0.000000,0.000000,0.000000,0.000000,0.889835,0.925371,0.207578,0.956405,0.368683,0.899530,0.047119,0.125511,0.893047,0.000000,0.000000,1.725324,0.993186,0.789380,0.522574,0.476948,0.508891,1.509879,0.557589,1.459775,0.000000,0.000000
1.171167,0.338155,3.541705,0.563130,1.157712,0.320820,0.319989,0.371478,0.662430,0.488314,0.523421,1.970231,0.079762,0.334774,0.436478,0.000000,0.000000,0.000000,0.000000,0.891552,0.915140,0.206808,0.952919,0.365094,0.904612,0.046770,0.125091,0.887274,0.000000,0.000000,1.728659,0.993059,0.795867,0.518143,0.475692,0.509235,1.545035,0.558820,1.479735,0.000000,0.000000
1.171167,0.338155,3.541705,0.563130,1.157712,0.320820,0.319989,0.371478,0.662430,0.488314,0.523421,1.970231,0.079762,0.334774,0.436478,0.000000,0.000000,0.000000,0.000000,0.891552,0.915140,0.206808,0.952919,0.365094,0.904612,0.046770,0.125091,0.887274,0.000000,0.000000,1.728659,0.993059,0.795867,0.518143,0.475692,0.509235,1.545035,0.558820,1.479735,0.000000,0.000000
1.158181,0.341415,3.545406,0.553611,1.153528,0.321233,0.325215,0.373997,0.651757,0.484374,0.518207,1.959989,0.079951,0.338885,0.439898,0.000000,0.000000,0.000000,0.000000,0.883979,0.926829,0.207702,0.958186,0.366402,0.906183,0.046379,0.123935,0.875224,0.000000,0.000000,1.729503,0.997172,0.804593,0.515513,0.477006,0.508622,1.518294,0.554402,1.496295,0.000000,0.000000
1.164788,0.339960,3.565040,0.559884,1.161225,0.321413,0.332750,0.385945,0.650018,0.492904,0.518176,1.929430,0.080063,0.338871,0.445773,0.000000,0.000000,0.000000,0.000000,0.880065,0.927573,0.208080,0.952915,0.365033,0.891635,0.047016,0.121945,0.884742,0.000000,0.000000,1.688699,0.986815,0.805939,0.524649,0.482260,0.511313,1.517371,0.555710,1.500398,0.000000,0.000000
1.164700,0.337806,3.575463,0.555093,1.153879,0.324230,0.338189,0.387524,0.654304,0.498316,0.522617,1.904076,0.079149,0.342157,0.441559,0.000000,0.000000,0.000000,0.000000,0.878385,0.941244,0.208063,0.963658,0.360323,0.890807,0.046616,0.120412,0.890349,0.000000,0.000000,1.725084,0.986807,0.806027,0.525283,0.477712,0.516140,1.507356,0.553568,1.523510,0.000000,0.000000
1.153235,0.336388,3.620920,0.562807,1.157678,0.320442,0.331835,0.386915,0.669512,0.491589,0.528706,1.932768,0.077440,0.350509,0.436634,0.000000,0.000000,0.000000,0.000000,0.850838,0.940949,0.208319,0.960493,0.359016,0.891877,0.047732,0.120758,0.881522,0.000000,0.000000,1.767516,0.985588,0.810597,0.521589,0.475126,0.510995,1.518467,0.549362,1.523964,0.000000,0.000000
1.153394,0.337939,3.630692,0.562288,1.155803,0.319250,0.327573,0.391098,0.674388,0.491115,0.529665,1.928240,0.077943,0.350986,0.438072,0.000000,0.000000,0.000000,0.000000,0.856191,0.938499,0.207864,0.964443,0.356793,0.876550,0.047522,0.122496,0.888715,0.000000,0.000000,1.758445,0.985640,0.816668,0.508877,0.477935,0.509390,1.514714,0.549681,1.539612,0.000000,0.000000
1.148288,0.330604,3.637405,0.563752,1.144224,0.316172,0.324622,0.389663,0.673300,0.497805,0.536096,1.935268,0.076955,0.351918,0.433526,0.000000,0.000000,0.000000,0.000000,0.862870,0.929340,0.205464,0.978634,0.351409,0.882144,0.048615,0.124587,0.882115,0.000000,0.000000,1.748900,0.978005,0.819415,0.506584,0.469784,0.511766,1.508240,0.554774,1.516215,0.000000,0.000000
1.126067,0.326059,3.697062,0.568358,1.144883,0.311641,0.326741,0.393413,0.677258,0.498362,0.545131,1.907855,0.078070,0.354242,0.432127,0.000000,0.000000,0.000000,0.000000,0.860553,0.932855,0.203318,0.976233,0.350182,0.881054,0.048302,0.127119,0.890031,0.000000,0.000000,1.731491,0.976436,0.818724,0.507812,0.470548,0.502784,1.527966,0.553992,1.529817,0.000000,0.000000
1.126067,0.326059,3.697062,0.568358,1.144883,0.311641,0.326741,0.393413,0.677258,0.498362,0.545131,1.907855,0.078070,0.354242,0.432127,0.000000,0.000000,0.000000,0.000000,0.860553,0.932855,0.203318,0.976233,0.350182,0.881054,0.048302,0.127119,0.890031,0.000000,0.000000,1.731491,0.976436,0.818724,0.507812,0.470548,0.502784,1.527966,0.553992,1.529817,0.000000,0.000000
1.126632,0.327083,3.656406,0.573515,1.137282,0.318480,0.329656,0.396304,0.670612,0.501334,0.544254,1.928192,0.078537,0.354580,0.435318,0.000000,0.000000,0.000000,0.000000,0.866302,0.928075,0.204907,0.979398,0.346016,0.893500,0.048301,0.126734,0.872130,0.000000,0.000000,1.737525,0.982898,0.810294,0.512040,0.482527,0.507659,1.530145,0.558834,1.512465,0.000000,0.000000
1.126632,0.327083,3.656406,0.573515,1.137282,0.318480,0.329656,0.396304,0.670612,0.501334,0.544254,1.928192,0.078537,0.354580,0.435318,0.000000,0.000000,0.000000,0.000000,0.866302,0.928075,0.204907,0.979398,0.346016,0.893500,0.048301,0.126734,0.872130,0.000000,0.000000,1.737525,0.982898,0.810294,0.512040,0.482527,0.507659,1.530145,0.558834,1.512465,0.000000,0.000000
1.126632,0.327083,3.656406,0.573515,1.137282,0.318480,0.329656,0.396304,0.670612,0.501334,0.544254,1.928192,0.078537,0.354580,0.435318,0.000000,0.000000,0.000000,0.000000,0.866302,0.928075,0.204907,0.979398,0.346016,0.893500,0.048301,0.126734,0.872130,0.000000,0.000000,1.737525,0.982898,0.810294,0.512040,0.482527,0.507659,1.530145,0.558834,1.512465,0.000000,0.000000
1.134184,0.328541,3.617898,0.576370,1.123897,0.317624,0.327186,0.403702,0.668062,0.498795,0.546884,1.912818,0.078149,0.357422,0.436835,0.000000,0.000000,0.000000,0.000000,0.869753,0.918024,0.202567,0.973386,0.346177,0.888663,0.049207,0.127476,0.879638,0.000000,0.000000,1.789427,0.982795,0.801691,0.512430,0.485117,0.506183,1.543731,0.561354,1.522523,0.000000,0.000000
1.138939,0.324321,3.649605,0.584308,1.110190,0.319470,0.331611,0.407868,0.657287,0.506287,0.548499,1.903802,0.079298,0.354917,0.435020,0.000000,0.000000,0.000000,0.000000,0.868784,0.919501,0.209831,0.971958,0.349568,0.873887,0.049670,0.127055,0.889449,0.000000,0.000000,1.802916,0.990839,0.811399,0.511330,0.484702,0.507081,1.534118,0.563613,1.508201,0.000000,0.000000
1.138939,0.324321,3.649605,0.584308,1.110190,0.319470,0.331611,0.407868,0.657287,0.506287,0.548499,1.903802,0.079298,0.354917,0.435020,0.000000,0.000000,0.000000,0.000000,0.868784,0.919501,0.209831,0.971958,0.349568,0.873887,0.049670,0.127055,0.889449,0.000000,0.000000,1.802916,0.990839,0.811399,0.511330,0.484702,0.507081,1.534118,0.563613,1.508201,0.000000,0.000000
1.134961,0.323107,3.627680,0.588688,1.101187,0.314962,0.334561,0.412117,0.640482,0.504631,0.538744,1.889764,0.080142,0.352777,0.437021,0.000000,0.000000,0.000000,0.000000,0.864422,0.923450,0.209453,0.962421,0.346843,0.869123,0.050600,0.126898,0.887801,0.000000,0.000000,1.793111,0.995762,0.809790,0.510816,0.488807,0.506587,1.541522,0.562731,1.538595,0.000000,0.000000
1.139285,0.330468,3.618550,0.575441,1.114754,0.319411,0.332370,0.400163,0.638471,0.513901,0.536566,1.894057,0.079953,0.351743,0.434298,0.000000,0.000000,0.000000,0.000000,0.863123,0.930829,0.210229,0.955704,0.353063,0.856544,0.050049,0.126660,0.877613,0.000000,0.000000,1.767224,1.003344,0.794609,0.503256,0.484703,0.505900,1.567891,0.565092,1.581397,0.000000,0.000000
1.139285,0.330468,3.618550,0.575441,1.114754,0.319411,0.332370,0.400163,0.638471,0.513901,0.536566,1.894057,0.079953,0.351743,0.434298,0.000000,0.000000,0.000000,0.000000,0.863123,0.930829,0.210229,0.955704,0.353063,0.856544,0.050049,0.126660,0.877613,0.000000,0.000000,1.767224,1.003344,0.794609,0.503256,0.484703,0.505900,1.567891,0.565092,1.581397,0.000000,0.000000
1.139285,0.330468,3.618550,0.575441,1.114754,0.319411,0.332370,0.400163,0.638471,0.513901,0.536566,1.894057,0.079953,0.351743,0.434298,0.000000,0.000000,0.000000,0.000000,0.863123,0.930829,0.210229,0.955704,0.353063,0.856544,0.050049,0.126660,0.877613,0.000000,0.000000,1.767224,1.003344,0.794609,0.503256,0.484703,0.505900,1.567891,0.565092,1.581397,0.000000,0.000000
1.149554,0.328560,3.621742,0.577280,1.111108,0.319322,0.331089,0.398631,0.645203,0.515215,0.539047,1.893782,0.079604,0.353413,0.433056,0.000000,0.000000,0.000000,0.000000,0.856075,0.922561,0.210322,0.951842,0.352773,0.885604,0.049789,0.127026,0.879493,0.000000,0.000000,1.736266,1.004897,0.790461,0.507408,0.488621,0.501500,1.550347,0.565335,1.589671,0.000000,0.000000
1.149554,0.328560,3.621742,0.577280,1.111108,0.319322,0.331089,0.398631,0.645203,0.515215,0.539047,1.893782,0.079604,0.353413,0.433056,0.000000,0.000000,0.000000,0.000000,0.856075,0.922561,0.210322,0.951842,0.352773,0.885604,0.049789,0.127026,0.879493,0.000000,0.000000,1.736266,1.004897,0.790461,0.507408,0.488621,0.501500,1.550347,0.565335,1.589671,0.000000,0.000000
1.149554,0.328560,3.621742,0.577280,1.111108,0.319322,0.331089,0.398631,0.645203,0.515215,0.539047,1.893782,0.079604,0.353413,0.433056,0.000000,0.000000,0.000000,0.000000,0.856075,0.922561,0.210322,0.951842,0.352773,0.885604,0.049789,0.127026,0.879493,0.000000,0.000000,1.736266,1.004897,0.790461,0.507408,0.488621,0.501500,1.550347,0.565335,1.589671,0.000000,0.000000
1.149554,0.328560,3.621742,0.577280,1.111108,0.319322,0.331089,0.398631,0.645203,0.515215,0.539047,1.893782,0.079604,0.353413,0.433056,0.000000,0.000000,0.000000,0.000000,0.856075,0.922561,0.210322,0.951842,0.352773,0.885604,0.049789,0.127026,0.879493,0.000000,0.000000,1.736266,1.004897,0.790461,0.507408,0.488621,0.501500,1.550347,0.565335,1.589671,0.000000,0.000000
1.132177,0.332466,3.625559,0.578620,1.095584,0.316426,0.336183,0.402509,0.648987,0.511234,0.542324,1.887017,0.079929,0.350958,0.433931,0.000000,0.000000,0.000000,0.000000,0.855475,0.919271,0.208368,0.955162,0.350347,0.880639,0.049085,0.126857,0.882032,0.000000,0.000000,1.736540,1.004461,0.791617,0.506997,0.489213,0.503271,1.534545,0.554842,1.587080,0.000000,0.000000
1.147279,0.332439,3.636290,0.584615,1.073133,0.310455,0.332892,0.398456,0.647513,0.513547,0.526046,1.859330,0.080097,0.349949,0.435349,0.000000,0.000000,0.000000,0.000000,0.847340,0.906529,0.210317,0.948666,0.351936,0.885230,0.049443,0.126183,0.884855,0.000000,0.000000,1.722462,1.007763,0.789366,0.508467,0.483859,0.505155,1.552480,0.553458,1.577222,0.000000,0.000000
1.143882,0.328606,3.684057,0.585480,1.085477,0.313269,0.330342,0.404183,0.637303,0.524010,0.528567,1.855570,0.079650,0.354318,0.436890,0.000000,0.000000,0.000000,0.000000,0.864547,0.924019,0.211792,0.954912,0.354277,0.867967,0.048827,0.125422,0.892399,0.000000,0.000000,1.710107,1.011264,0.794432,0.507545,0.481949,0.514476,1.571201,0.545386,1.580881,0.000000,0.000000
1.143882,0.328606,3.684057,0.585480,1.085477,0.313269,0.330342,0.404183,0.637303,0.524010,0.528567,1.855570,0.079650,0.354318,0.436890,0.000000,0.000000,0.000000,0.000000,0.864547,0.924019,0.211792,0.954912,0.354277,0.867967,0.048827,0.125422,0.892399,0.000000,0.000000,1.710107,1.011264,0.794432,0.507545,0.481949,0.514476,1.571201,0.545386,1.580881,0.000000,0.000000
1.145132,0.331917,3.648017,0.581996,1.090611,0.311475,0.324863,0.410121,0.624301,0.520599,0.541996,1.897413,0.079136,0.357020,0.437438,0.000000,0.000000,0.000000,0.000000,0.870679,0.935054,0.212697,0.966495,0.355752,0.876131,0.048602,0.123798,0.894729,0.000000,0.000000,1.678773,1.016402,0.794847,0.503506,0.477110,0.510516,1.563154,0.541987,1.591152,0.000000,0.000000
1.143214,0.331035,3.666315,0.593025,1.099197,0.312916,0.323931,0.408998,0.625111,0.521234,0.543329,1.904940,0.080979,0.358566,0.434049,0.000000,0.000000,0.000000,0.000000,0.882725,0.915105,0.213473,0.968524,0.352165,0.869040,0.049027,0.125059,0.888739,0.000000,0.000000,1.701241,1.018416,0.801729,0.495297,0.482535,0.519435,1.561530,0.552792,1.590910,0.000000,0.000000
1.142321,0.334439,3.652708,0.579655,1.096224,0.309015,0.319027,0.406534,0.624438,0.521743,0.541571,1.885199,0.082124,0.346735,0.432410,0.000000,0.000000,0.000000,0.000000,0.886961,0.929854,0.216828,0.972416,0.355287,0.864730,0.049281,0.125735,0.890899,0.000000,0.000000,1.679327,1.012915,0.801047,0.492965,0.469336,0.523608,1.514999,0.553646,1.621753,0.000000,0.000000
1.142321,0.334439,3.652708,0.579655,1.096224,0.309015,0.319027,0.406534,0.624438,0.521743,0.541571,1.885199,0.082124,0.346735,0.432410,0.000000,0.000000,0.000000,0.000000,0.886961,0.929854,0.216828,0.972416,0.355287,0.864730,0.049281,0.125735,0.890899,0.000000,0.000000,1.679327,1.012915,0.801047,0.492965,0.469336,0.523608,1.514999,0.553646,1.621753,0.000000,0.000000
1.145998,0.332931,3.677704,0.571563,1.095936,0.307792,0.320072,0.406028,0.628909,0.519458,0.542400,1.904235,0.081289,0.342605,0.431445,0.000000,0.000000,0.000000,0.000000,0.890544,0.915062,0.219640,0.960975,0.359319,0.865497,0.049658,0.127082,0.901100,0.000000,0.000000,1.661014,1.016761,0.797389,0.492464,0.464458,0.526993,1.522509,0.554190,1.642624,0.000000,0.000000
1.148131,0.332039,3.675820,0.574037,1.101533,0.305877,0.318970,0.398355,0.632569,0.517337,0.556659,1.864769,0.081933,0.342034,0.430051,0.000000,0.000000,0.000000,0.000000,0.891803,0.919915,0.219283,0.962109,0.354975,0.872707,0.049599,0.125959,0.905491,0.000000,0.000000,1.663592,1.012764,0.799425,0.494642,0.472502,0.530355,1.528253,0.547373,1.646950,0.000000,0.000000
1.148131,0.332039,3.675820,0.574037,1.101533,0.305877,0.318970,0.398355,0.632569,0.517337,0.556659,1.864769,0.081933,0.342034,0.430051,0.000000,0.000000,0.000000,0.000000,0.891803,0.919915,0.219283,0.962109,0.354975,0.872707,0.049599,0.125959,0.905491,0.000000,0.000000,1.663592,1.012764,0.799425,0.494642,0.472502,0.530355,1.528253,0.547373,1.646950,0.000000,0.000000
1.143458,0.329694,3.673803,0.565429,1.102572,0.310421,0.316120,0.400443,0.643032,0.512425,0.550456,1.857410,0.083227,0.341072,0.430277,0.000000,0.000000,0.000000,0.000000,0.899166,0.922659,0.217707,0.964560,0.347961,0.877787,0.049305,0.126968,0.904381,0.000000,0.000000,1.657027,1.012455,0.797005,0.494792,0.472537,0.530408,1.529073,0.541767,1.642581,0.000000,0.000000
1.143458,0.329694,3.673803,0.565429,1.102572,0.310421,0.316120,0.400443,0.643032,0.512425,0.550456,1.857410,0.083227,0.341072,0.430277,0.000000,0.000000,0.000000,0.000000,0.899166,0.922659,0.217707,0.964560,0.347961,0.877787,0.049305,0.126968,0.904381,0.000000,0.000000,1.657027,1.012455,0.797005,0.494792,0.472537,0.530408,1.529073,0.541767,1.642581,0.000000,0.000000
1.156913,0.328621,3.688417,0.565288,1.105949,0.310920,0.321127,0.395119,0.636578,0.500412,0.551293,1.836961,0.083391,0.341667,0.428515,0.000000,0.000000,0.000000,0.000000,0.888823,0.921795,0.219069,0.962904,0.349324,0.878436,0.049837,0.124252,0.899647,0.000000,0.000000,1.634167,1.023268,0.796194,0.497833,0.475620,0.532980,1.547038,0.540957,1.689632,0.000000,0.000000
1.156913,0.328621,3.688417,0.565288,1.105949,0.310920,0.321127,0.395119,0.636578,0.500412,0.551293,1.836961,0.083391,0.341667,0.428515,0.000000,0.000000,0.000000,0.000000,0.888823,0.921795,0.219069,0.962904,0.349324,0.878436,0.049837,0.124252,0.899647,0.000000,0.000000,1.634167,1.023268,0.796194,0.497833,0.475620,0.532980,1.547038,0.540957,1.689632,0.000000,0.000000
1.165573,0.339632,3.703294,0.575173,1.100859,0.306411,0.322158,0.393315,0.643377,0.504509,0.548470,1.826659,0.082201,0.343638,0.419197,0.000000,0.000000,0.000000,0.000000,0.890322,0.921026,0.219521,0.966062,0.346079,0.865039,0.050106,0.123571,0.895533,0.000000,0.000000,1.635680,1.025768,0.806055,0.496607,0.472842,0.522396,1.565565,0.544887,1.712108,0.000000,0.000000
1.175469,0.336053,3.713656,0.572161,1.115062,0.309549,0.316812,0.396337,0.647204,0.509362,0.547871,1.825236,0.083244,0.343817,0.417126,0.000000,0.000000,0.000000,0.000000,0.881448,0.908418,0.219082,0.961053,0.345403,0.860544,0.050722,0.124414,0.914623,0.000000,0.000000,1.628024,1.017792,0.807071,0.492532,0.467978,0.521378,1.583190,0.544305,1.748528,0.000000,0.000000
1.175469,0.336053,3.713656,0.572161,1.115062,0.309549,0.316812,0.396337,0.647204,0.509362,0.547871,1.825236,0.083244,0.343817,0.417126,0.000000,0.000000,0.000000,0.000000,0.881448,0.908418,0.219082,0.961053,0.345403,0.860544,0.050722,0.124414,0.914623,0.000000,0.000000,1.628024,1.017792,0.807071,0.492532,0.467978,0.521378,1.583190,0.544305,1.748528,0.000000,0.000000
1.203248,0.335636,3.715045,0.584928,1.134647,0.307929,0.325974,0.393148,0.642422,0.504906,0.548310,1.860075,0.083892,0.336031,0.414164,0.000000,0.000000,0.000000,0.000000,0.879229,0.904026,0.217777,0.975017,0.343646,0.856276,0.050526,0.125075,0.912615,0.000000,0.000000,1.635473,1.025757,0.809058,0.490519,0.480731,0.524891,1.575133,0.551122,1.767584,0.000000,0.000000
1.203248,0.335636,3.715045,0.584928,1.134647,0.307929,0.325974,0.393148,0.642422,0.504906,0.548310,1.860075,0.083892,0.336031,0.414164,0.000000,0.000000,0.000000,0.000000,0.879229,0.904026,0.217777,0.975017,0.343646,0.856276,0.050526,0.125075,0.912615,0.000000,0.000000,1.635473,1.025757,0.809058,0.490519,0.480731,0.524891,1.575133,0.551122,1.767584,0.000000,0.000000
1.216193,0.336573,3.739282,0.582470,1.120678,0.308837,0.323467,0.397670,0.628347,0.509695,0.549378,1.878206,0.083048,0.335662,0.413445,0.000000,0.000000,0.000000,0.000000,0.883469,0.900401,0.216792,0.980651,0.343711,0.865697,0.049672,0.122983,0.922668,0.000000,0.000000,1.597424,1.022070,0.805398,0.489154,0.475445,0.523558,1.575725,0.555628,1.756492,0.000000,0.000000
1.241911,0.336287,3.746236,0.583202,1.130102,0.305177,0.319952,0.404110,0.640618,0.506677,0.541463,1.855819,0.083594,0.333249,0.413317,0.000000,0.000000,0.000000,0.000000,0.879153,0.895564,0.215058,0.983172,0.340366,0.860007,0.050240,0.121550,0.920372,0.000000,0.000000,1.601940,1.013349,0.805060,0.490655,0.465572,0.520464,1.568386,0.563344,1.766817,0.000000,0.000000
1.225902,0.341068,3.812161,0.582619,1.121832,0.304105,0.315941,0.406982,0.652263,0.510426,0.545857,1.846248,0.083307,0.338514,0.414187,0.000000,0.000000,0.000000,0.000000,0.879533,0.897293,0.216459,0.983837,0.340254,0.850358,0.049938,0.119118,0.904282,0.000000,0.000000,1.597902,1.020204,0.805104,0.490875,0.464597,0.521940,1.589558,0.557815,1.793983,0.000000,0.000000
