sigma,theta,kai,inv_zeta,mu,phi_o_y,gamma_w,ksi_w,gamma_p,ksi_p,phi_r,phi_pi,phi_y,z_star_bar,psi_bar,eta,n_k,mu_E,r_E_bar,rho_b,rho_g,rho_w,rho_p,rho_r,rho_nu,rho_z,rho_psi,rho_i,rho_efp,rho_nw,sigma_b,sigma_g,sigma_w,sigma_p,sigma_r,sigma_nu,sigma_z,sigma_psi,sigma_i,sigma_efp,sigma_nw
0.802334,0.389013,2.116264,0.441379,1.943228,0.986856,0.496077,0.470455,0.840411,0.355908,0.466271,1.877015,0.088461,0.295124,0.427538,0.984093,0.613060,0.031014,1.236454,0.705373,0.948226,0.101347,0.484080,0.409626,0.825994,0.166866,0.138173,0.979469,0.911900,0.710253,1.153503,0.977513,0.630941,0.592839,0.633024,0.508042,0.724710,0.505221,2.182921,0.371794,1.018991
0.803234,0.387772,2.103906,0.441913,1.936929,0.990626,0.500440,0.470494,0.834734,0.354403,0.460400,1.883333,0.088762,0.294680,0.428181,0.982781,0.611928,0.030998,1.237582,0.704842,0.947272,0.101154,0.482887,0.408163,0.825704,0.167327,0.139739,0.977794,0.915733,0.711629,1.157895,0.981235,0.630403,0.590632,0.635530,0.509917,0.717831,0.504869,2.192923,0.372849,1.022663
0.802057,0.388287,2.093379,0.442097,1.938161,0.994896,0.499155,0.471668,0.834306,0.353512,0.456758,1.892083,0.088277,0.293896,0.429655,0.988598,0.610966,0.030886,1.241196,0.706970,0.943908,0.100802,0.483883,0.405512,0.828162,0.167794,0.139130,0.975210,0.913475,0.713060,1.165252,0.982164,0.633770,0.589344,0.636016,0.512684,0.716623,0.505717,2.194646,0.372737,1.023894
0.806143,0.386952,2.096928,0.443872,1.939030,0.999523,0.499659,0.469410,0.835464,0.352555,0.458713,1.890841,0.088088,0.292031,0.431498,0.988700,0.609344,0.030788,1.232624,0.702886,0.945013,0.100195,0.479465,0.405778,0.831024,0.169014,0.138779,0.973464,0.912319,0.716225,1.161239,0.978605,0.636726,0.594761,0.632233,0.513470,0.711787,0.503202,2.196989,0.372276,1.025673
0.806143,0.386952,2.096928,0.443872,1.939030,0.999523,0.499659,0.469410,0.835464,0.352555,0.458713,1.890841,0.088088,0.292031,0.431498,0.988700,0.609344,0.030788,1.232624,0.702886,0.945013,0.100195,0.479465,0.405778,0.831024,0.169014,0.138779,0.973464,0.912319,0.716225,1.161239,0.978605,0.636726,0.594761,0.632233,0.513470,0.711787,0.503202,2.196989,0.372276,1.025673
0.806143,0.386952,2.096928,0.443872,1.939030,0.999523,0.499659,0.469410,0.835464,0.352555,0.458713,1.890841,0.088088,0.292031,0.431498,0.988700,0.609344,0.030788,1.232624,0.702886,0.945013,0.100195,0.479465,0.405778,0.831024,0.169014,0.138779,0.973464,0.912319,0.716225,1.161239,0.978605,0.636726,0.594761,0.632233,0.513470,0.711787,0.503202,2.196989,0.372276,1.025673
0.806143,0.386952,2.096928,0.443872,1.939030,0.999523,0.499659,0.469410,0.835464,0.352555,0.458713,1.890841,0.088088,0.292031,0.431498,0.988700,0.609344,0.030788,1.232624,0.702886,0.945013,0.100195,0.479465,0.405778,0.831024,0.169014,0.138779,0.973464,0.912319,0.716225,1.161239,0.978605,0.636726,0.594761,0.632233,0.513470,0.711787,0.503202,2.196989,0.372276,1.025673
0.804279,0.386482,2.089264,0.443058,1.936433,0.997502,0.497678,0.472540,0.838395,0.350670,0.460137,1.887542,0.088012,0.294171,0.434924,0.989510,0.608108,0.030614,1.237450,0.697459,0.939913,0.099434,0.479042,0.408715,0.826032,0.169489,0.139271,0.979328,0.917489,0.712803,1.164049,0.982124,0.638933,0.593738,0.630778,0.514192,0.710984,0.501868,2.209363,0.372752,1.025755
0.804279,0.386482,2.089264,0.443058,1.936433,0.997502,0.497678,0.472540,0.838395,0.350670,0.460137,1.887542,0.088012,0.294171,0.434924,0.989510,0.608108,0.030614,1.237450,0.697459,0.939913,0.099434,0.479042,0.408715,0.826032,0.169489,0.139271,0.979328,0.917489,0.712803,1.164049,0.982124,0.638933,0.593738,0.630778,0.514192,0.710984,0.501868,2.209363,0.372752,1.025755
0.804279,0.386482,2.089264,0.443058,1.936433,0.997502,0.497678,0.472540,0.838395,0.350670,0.460137,1.887542,0.088012,0.294171,0.434924,0.989510,0.608108,0.030614,1.237450,0.697459,0.939913,0.099434,0.479042,0.408715,0.826032,0.169489,0.139271,0.979328,0.917489,0.712803,1.164049,0.982124,0.638933,0.593738,0.630778,0.514192,0.710984,0.501868,2.209363,0.372752,1.025755
0.804279,0.386482,2.089264,0.443058,1.936433,0.997502,0.497678,0.472540,0.838395,0.350670,0.460137,1.887542,0.088012,0.294171,0.434924,0.989510,0.608108,0.030614,1.237450,0.697459,0.939913,0.099434,0.479042,0.408715,0.826032,0.169489,0.139271,0.979328,0.917489,0.712803,1.164049,0.982124,0.638933,0.593738,0.630778,0.514192,0.710984,0.501868,2.209363,0.372752,1.025755
0.804279,0.386482,2.089264,0.443058,1.936433,0.997502,0.497678,0.472540,0.838395,0.350670,0.460137,1.887542,0.088012,0.294171,0.434924,0.989510,0.608108,0.030614,1.237450,0.697459,0.939913,0.099434,0.479042,0.408715,0.826032,0.169489,0.139271,0.979328,0.917489,0.712803,1.164049,0.982124,0.638933,0.593738,0.630778,0.514192,0.710984,0.501868,2.209363,0.372752,1.025755
0.804279,0.386482,2.089264,0.443058,1.936433,0.997502,0.497678,0.472540,0.838395,0.350670,0.460137,1.887542,0.088012,0.294171,0.434924,0.989510,0.608108,0.030614,1.237450,0.697459,0.939913,0.099434,0.479042,0.408715,0.826032,0.169489,0.139271,0.979328,0.917489,0.712803,1.164049,0.982124,0.638933,0.593738,0.630778,0.514192,0.710984,0.501868,2.209363,0.372752,1.025755
0.810266,0.386746,2.068088,0.439851,1.938743,0.998874,0.500675,0.471594,0.833183,0.348820,0.461466,1.881398,0.088152,0.292408,0.436679,0.987845,0.606572,0.030555,1.241225,0.700453,0.943456,0.099730,0.480981,0.409759,0.829016,0.167857,0.139755,0.975386,0.916879,0.716283,1.160928,0.984274,0.638016,0.593948,0.630633,0.514681,0.710945,0.502432,2.212165,0.373337,1.024394
0.812317,0.388574,2.085013,0.440956,1.939794,0.999934,0.501001,0.472368,0.831510,0.349480,0.464693,1.878003,0.088169,0.292358,0.438053,0.986096,0.606552,0.030630,1.241485,0.701890,0.939481,0.099002,0.485926,0.412494,0.832772,0.167450,0.139666,0.975221,0.919621,0.716468,1.159499,0.981049,0.638892,0.596398,0.630592,0.512502,0.716075,0.502890,2.225457,0.372243,1.026575
0.812317,0.388574,2.085013,0.440956,1.939794,0.999934,0.501001,0.472368,0.831510,0.349480,0.464693,1.878003,0.088169,0.292358,0.438053,0.986096,0.606552,0.030630,1.241485,0.701890,0.939481,0.099002,0.485926,0.412494,0.832772,0.167450,0.139666,0.975221,0.919621,0.716468,1.159499,0.981049,0.638892,0.596398,0.630592,0.512502,0.716075,0.502890,2.225457,0.372243,1.026575
0.812317,0.388574,2.085013,0.440956,1.939794,0.999934,0.501001,0.472368,0.831510,0.349480,0.464693,1.878003,0.088169,0.292358,0.438053,0.986096,0.606552,0.030630,1.241485,0.701890,0.939481,0.099002,0.485926,0.412494,0.832772,0.167450,0.139666,0.975221,0.919621,0.716468,1.159499,0.981049,0.638892,0.596398,0.630592,0.512502,0.716075,0.502890,2.225457,0.372243,1.026575
0.811806,0.389019,2.075623,0.440653,1.930038,0.999672,0.501172,0.472171,0.828985,0.346918,0.464181,1.886297,0.088384,0.290544,0.442007,0.990182,0.605564,0.030568,1.242484,0.699460,0.936493,0.099040,0.484904,0.410321,0.830564,0.166077,0.139462,0.976032,0.913455,0.718957,1.163932,0.982357,0.639649,0.597665,0.633532,0.512604,0.715484,0.505758,2.228266,0.370776,1.028713
0.811806,0.389019,2.075623,0.440653,1.930038,0.999672,0.501172,0.472171,0.828985,0.346918,0.464181,1.886297,0.088384,0.290544,0.442007,0.990182,0.605564,0.030568,1.242484,0.699460,0.936493,0.099040,0.484904,0.410321,0.830564,0.166077,0.139462,0.976032,0.913455,0.718957,1.163932,0.982357,0.639649,0.597665,0.633532,0.512604,0.715484,0.505758,2.228266,0.370776,1.028713
0.811806,0.389019,2.075623,0.440653,1.930038,0.999672,0.501172,0.472171,0.828985,0.346918,0.464181,1.886297,0.088384,0.290544,0.442007,0.990182,0.605564,0.030568,1.242484,0.699460,0.936493,0.099040,0.484904,0.410321,0.830564,0.166077,0.139462,0.976032,0.913455,0.718957,1.163932,0.982357,0.639649,0.597665,0.633532,0.512604,0.715484,0.505758,2.228266,0.370776,1.028713
0.811806,0.389019,2.075623,0.440653,1.930038,0.999672,0.501172,0.472171,0.828985,0.346918,0.464181,1.886297,0.088384,0.290544,0.442007,0.990182,0.605564,0.030568,1.242484,0.699460,0.936493,0.099040,0.484904,0.410321,0.830564,0.166077,0.139462,0.976032,0.913455,0.718957,1.163932,0.982357,0.639649,0.597665,0.633532,0.512604,0.715484,0.505758,2.228266,0.370776,1.028713
0.811806,0.389019,2.075623,0.440653,1.930038,0.999672,0.501172,0.472171,0.828985,0.346918,0.464181,1.886297,0.088384,0.290544,0.442007,0.990182,0.605564,0.030568,1.242484,0.699460,0.936493,0.099040,0.484904,0.410321,0.830564,0.166077,0.139462,0.976032,0.913455,0.718957,1.163932,0.982357,0.639649,0.597665,0.633532,0.512604,0.715484,0.505758,2.228266,0.370776,1.028713
0.811806,0.389019,2.075623,0.440653,1.930038,0.999672,0.501172,0.472171,0.828985,0.346918,0.464181,1.886297,0.088384,0.290544,0.442007,0.990182,0.605564,0.030568,1.242484,0.699460,0.936493,0.099040,0.484904,0.410321,0.830564,0.166077,0.139462,0.976032,0.913455,0.718957,1.163932,0.982357,0.639649,0.597665,0.633532,0.512604,0.715484,0.505758,2.228266,0.370776,1.028713
0.811912,0.388506,2.072418,0.442285,1.916788,0.993832,0.499707,0.472005,0.826086,0.348455,0.461818,1.901949,0.087590,0.290312,0.443054,0.985166,0.604006,0.030511,1.251135,0.697401,0.937269,0.099223,0.488106,0.407850,0.826114,0.167477,0.139813,0.978684,0.907619,0.722246,1.164172,0.987149,0.639399,0.598131,0.633177,0.513075,0.709938,0.501318,2.229151,0.370487,1.029971
0.808569,0.387056,2.084957,0.442084,1.915375,0.992328,0.502259,0.471828,0.823386,0.347812,0.462354,1.905247,0.087487,0.292716,0.444774,0.986923,0.606292,0.030559,1.253050,0.701317,0.937400,0.099513,0.488628,0.405897,0.817448,0.167104,0.140304,0.977695,0.912784,0.721060,1.165013,0.982018,0.639428,0.595286,0.633336,0.513183,0.712384,0.502274,2.212393,0.370814,1.031422
0.808569,0.387056,2.084957,0.442084,1.915375,0.992328,0.502259,0.471828,0.823386,0.347812,0.462354,1.905247,0.087487,0.292716,0.444774,0.986923,0.606292,0.030559,1.253050,0.701317,0.937400,0.099513,0.488628,0.405897,0.817448,0.167104,0.140304,0.977695,0.912784,0.721060,1.165013,0.982018,0.639428,0.595286,0.633336,0.513183,0.712384,0.502274,2.212393,0.370814,1.031422
0.808569,0.387056,2.084957,0.442084,1.915375,0.992328,0.502259,0.471828,0.823386,0.347812,0.462354,1.905247,0.087487,0.292716,0.444774,0.986923,0.606292,0.030559,1.253050,0.701317,0.937400,0.099513,0.488628,0.405897,0.817448,0.167104,0.140304,0.977695,0.912784,0.721060,1.165013,0.982018,0.639428,0.595286,0.633336,0.513183,0.712384,0.502274,2.212393,0.370814,1.031422
0.808569,0.387056,2.084957,0.442084,1.915375,0.992328,0.502259,0.471828,0.823386,0.347812,0.462354,1.905247,0.087487,0.292716,0.444774,0.986923,0.606292,0.030559,1.253050,0.701317,0.937400,0.099513,0.488628,0.405897,0.817448,0.167104,0.140304,0.977695,0.912784,0.721060,1.165013,0.982018,0.639428,0.595286,0.633336,0.513183,0.712384,0.502274,2.212393,0.370814,1.031422
0.804297,0.387087,2.082139,0.441981,1.913610,0.993720,0.503952,0.472932,0.819309,0.348301,0.462401,1.902440,0.087696,0.292868,0.444092,0.986425,0.604537,0.030749,1.245924,0.698079,0.941752,0.099521,0.490680,0.405806,0.819539,0.166517,0.140223,0.974329,0.903480,0.722343,1.166458,0.990014,0.641287,0.594986,0.630424,0.513537,0.711519,0.507090,2.224421,0.370603,1.030884
0.804297,0.387087,2.082139,0.441981,1.913610,0.993720,0.503952,0.472932,0.819309,0.348301,0.462401,1.902440,0.087696,0.292868,0.444092,0.986425,0.604537,0.030749,1.245924,0.698079,0.941752,0.099521,0.490680,0.405806,0.819539,0.166517,0.140223,0.974329,0.903480,0.722343,1.166458,0.990014,0.641287,0.594986,0.630424,0.513537,0.711519,0.507090,2.224421,0.370603,1.030884
0.804297,0.387087,2.082139,0.441981,1.913610,0.993720,0.503952,0.472932,0.819309,0.348301,0.462401,1.902440,0.087696,0.292868,0.444092,0.986425,0.604537,0.030749,1.245924,0.698079,0.941752,0.099521,0.490680,0.405806,0.819539,0.166517,0.140223,0.974329,0.903480,0.722343,1.166458,0.990014,0.641287,0.594986,0.630424,0.513537,0.711519,0.507090,2.224421,0.370603,1.030884
0.804297,0.387087,2.082139,0.441981,1.913610,0.993720,0.503952,0.472932,0.819309,0.348301,0.462401,1.902440,0.087696,0.292868,0.444092,0.986425,0.604537,0.030749,1.245924,0.698079,0.941752,0.099521,0.490680,0.405806,0.819539,0.166517,0.140223,0.974329,0.903480,0.722343,1.166458,0.990014,0.641287,0.594986,0.630424,0.513537,0.711519,0.507090,2.224421,0.370603,1.030884
0.804376,0.384690,2.075622,0.442584,1.910401,0.993754,0.503848,0.472265,0.814291,0.349125,0.461209,1.896859,0.086408,0.294151,0.446794,0.979104,0.605813,0.030636,1.252394,0.702053,0.938528,0.099244,0.495445,0.403723,0.816588,0.166915,0.139941,0.972790,0.906876,0.726154,1.157691,0.990336,0.637091,0.596189,0.631431,0.511623,0.713804,0.509049,2.227290,0.370422,1.030283
0.804376,0.384690,2.075622,0.442584,1.910401,0.993754,0.503848,0.472265,0.814291,0.349125,0.461209,1.896859,0.086408,0.294151,0.446794,0.979104,0.605813,0.030636,1.252394,0.702053,0.938528,0.099244,0.495445,0.403723,0.816588,0.166915,0.139941,0.972790,0.906876,0.726154,1.157691,0.990336,0.637091,0.596189,0.631431,0.511623,0.713804,0.509049,2.227290,0.370422,1.030283
0.804376,0.384690,2.075622,0.442584,1.910401,0.993754,0.503848,0.472265,0.814291,0.349125,0.461209,1.896859,0.086408,0.294151,0.446794,0.979104,0.605813,0.030636,1.252394,0.702053,0.938528,0.099244,0.495445,0.403723,0.816588,0.166915,0.139941,0.972790,0.906876,0.726154,1.157691,0.990336,0.637091,0.596189,0.631431,0.511623,0.713804,0.509049,2.227290,0.370422,1.030283
0.804376,0.384690,2.075622,0.442584,1.910401,0.993754,0.503848,0.472265,0.814291,0.349125,0.461209,1.896859,0.086408,0.294151,0.446794,0.979104,0.605813,0.030636,1.252394,0.702053,0.938528,0.099244,0.495445,0.403723,0.816588,0.166915,0.139941,0.972790,0.906876,0.726154,1.157691,0.990336,0.637091,0.596189,0.631431,0.511623,0.713804,0.509049,2.227290,0.370422,1.030283
0.802492,0.384256,2.077262,0.440751,1.911211,0.995092,0.502021,0.474660,0.814499,0.349199,0.461919,1.887417,0.085488,0.294070,0.450730,0.981693,0.608647,0.030681,1.247878,0.706432,0.940215,0.099449,0.495450,0.402306,0.821888,0.166774,0.140040,0.973223,0.905727,0.727353,1.148675,0.988235,0.636299,0.595241,0.629580,0.512548,0.715960,0.507769,2.220437,0.368643,1.025773
0.806554,0.383287,2.082513,0.443523,1.895766,0.992862,0.502404,0.475543,0.818195,0.349652,0.462034,1.879179,0.086107,0.292780,0.451691,0.978650,0.607209,0.030633,1.239995,0.708402,0.935962,0.099006,0.494329,0.404932,0.827106,0.166863,0.140466,0.977644,0.908110,0.728101,1.137616,0.986591,0.634862,0.590941,0.628671,0.510054,0.715655,0.511066,2.211184,0.368508,1.026931
0.806554,0.383287,2.082513,0.443523,1.895766,0.992862,0.502404,0.475543,0.818195,0.349652,0.462034,1.879179,0.086107,0.292780,0.451691,0.978650,0.607209,0.030633,1.239995,0.708402,0.935962,0.099006,0.494329,0.404932,0.827106,0.166863,0.140466,0.977644,0.908110,0.728101,1.137616,0.986591,0.634862,0.590941,0.628671,0.510054,0.715655,0.511066,2.211184,0.368508,1.026931
0.804390,0.382022,2.074297,0.443055,1.892082,0.993524,0.501864,0.478049,0.818587,0.351047,0.462320,1.897319,0.086112,0.291966,0.453613,0.984731,0.610336,0.030569,1.238401,0.707044,0.934309,0.098774,0.496800,0.404163,0.837189,0.166603,0.139728,0.976009,0.909449,0.724690,1.130772,0.983086,0.636132,0.588289,0.629219,0.509153,0.713395,0.513525,2.209484,0.368940,1.022992
0.804390,0.382022,2.074297,0.443055,1.892082,0.993524,0.501864,0.478049,0.818587,0.351047,0.462320,1.897319,0.086112,0.291966,0.453613,0.984731,0.610336,0.030569,1.238401,0.707044,0.934309,0.098774,0.496800,0.404163,0.837189,0.166603,0.139728,0.976009,0.909449,0.724690,1.130772,0.983086,0.636132,0.588289,0.629219,0.509153,0.713395,0.513525,2.209484,0.368940,1.022992
0.804390,0.382022,2.074297,0.443055,1.892082,0.993524,0.501864,0.478049,0.818587,0.351047,0.462320,1.897319,0.086112,0.291966,0.453613,0.984731,0.610336,0.030569,1.238401,0.707044,0.934309,0.098774,0.496800,0.404163,0.837189,0.166603,0.139728,0.976009,0.909449,0.724690,1.130772,0.983086,0.636132,0.588289,0.629219,0.509153,0.713395,0.513525,2.209484,0.368940,1.022992
0.804390,0.382022,2.074297,0.443055,1.892082,0.993524,0.501864,0.478049,0.818587,0.351047,0.462320,1.897319,0.086112,0.291966,0.453613,0.984731,0.610336,0.030569,1.238401,0.707044,0.934309,0.098774,0.496800,0.404163,0.837189,0.166603,0.139728,0.976009,0.909449,0.724690,1.130772,0.983086,0.636132,0.588289,0.629219,0.509153,0.713395,0.513525,2.209484,0.368940,1.022992
0.808763,0.381353,2.077627,0.444895,1.896899,0.995722,0.502806,0.478249,0.819039,0.349508,0.461773,1.902949,0.085964,0.292252,0.452312,0.985354,0.607646,0.030634,1.248324,0.703926,0.938063,0.098837,0.496190,0.403517,0.833018,0.165062,0.139429,0.979105,0.906110,0.723724,1.133749,0.986540,0.636136,0.584267,0.628754,0.507954,0.712634,0.512466,2.219782,0.369758,1.029653
0.808763,0.381353,2.077627,0.444895,1.896899,0.995722,0.502806,0.478249,0.819039,0.349508,0.461773,1.902949,0.085964,0.292252,0.452312,0.985354,0.607646,0.030634,1.248324,0.703926,0.938063,0.098837,0.496190,0.403517,0.833018,0.165062,0.139429,0.979105,0.906110,0.723724,1.133749,0.986540,0.636136,0.584267,0.628754,0.507954,0.712634,0.512466,2.219782,0.369758,1.029653
0.809357,0.381893,2.081622,0.445230,1.883652,0.999468,0.501558,0.479816,0.822999,0.348084,0.460661,1.900793,0.085461,0.293608,0.450632,0.982332,0.608909,0.030557,1.239130,0.704770,0.932856,0.099393,0.498051,0.405513,0.835897,0.166023,0.140411,0.972663,0.906626,0.725394,1.131340,0.985527,0.634010,0.586049,0.629014,0.505487,0.713576,0.508125,2.226373,0.369543,1.027384
0.809357,0.381893,2.081622,0.445230,1.883652,0.999468,0.501558,0.479816,0.822999,0.348084,0.460661,1.900793,0.085461,0.293608,0.450632,0.982332,0.608909,0.030557,1.239130,0.704770,0.932856,0.099393,0.498051,0.405513,0.835897,0.166023,0.140411,0.972663,0.906626,0.725394,1.131340,0.985527,0.634010,0.586049,0.629014,0.505487,0.713576,0.508125,2.226373,0.369543,1.027384
0.807001,0.381150,2.061179,0.444809,1.878438,0.997775,0.500089,0.478381,0.823364,0.348449,0.460495,1.901125,0.085153,0.293640,0.449575,0.990161,0.611102,0.030620,1.235812,0.706868,0.936176,0.099244,0.497702,0.407529,0.833520,0.165494,0.140352,0.972735,0.907260,0.726709,1.138626,0.990926,0.633757,0.586491,0.625441,0.504856,0.710673,0.508448,2.231818,0.369990,1.026761
0.805390,0.380847,2.046599,0.448301,1.878236,0.988863,0.500265,0.476048,0.819647,0.348373,0.458019,1.898977,0.085190,0.293874,0.449359,0.988485,0.615267,0.030518,1.243570,0.704069,0.929848,0.099082,0.499468,0.406753,0.826294,0.165035,0.140470,0.973955,0.903384,0.723098,1.143117,0.989310,0.631354,0.586573,0.626928,0.507105,0.711546,0.509785,2.231672,0.371949,1.030661
0.801768,0.380872,2.037507,0.449253,1.881637,0.984607,0.499046,0.475335,0.820424,0.348276,0.455242,1.888591,0.085162,0.294230,0.449928,0.983733,0.613403,0.030451,1.242596,0.706520,0.936616,0.099667,0.501776,0.407312,0.822025,0.165221,0.140919,0.975273,0.900915,0.718137,1.145962,0.990165,0.631458,0.587339,0.628237,0.512475,0.712553,0.507967,2.232066,0.373437,1.028225
0.801768,0.380872,2.037507,0.449253,1.881637,0.984607,0.499046,0.475335,0.820424,0.348276,0.455242,1.888591,0.085162,0.294230,0.449928,0.983733,0.613403,0.030451,1.242596,0.706520,0.936616,0.099667,0.501776,0.407312,0.822025,0.165221,0.140919,0.975273,0.900915,0.718137,1.145962,0.990165,0.631458,0.587339,0.628237,0.512475,0.712553,0.507967,2.232066,0.373437,1.028225
0.805843,0.382063,2.031711,0.450021,1.891471,0.981699,0.502424,0.474332,0.817379,0.347534,0.455939,1.884173,0.085154,0.293552,0.447813,0.988055,0.614080,0.030338,1.243834,0.704658,0.936644,0.099986,0.503819,0.407789,0.822422,0.164892,0.140517,0.978954,0.908248,0.719019,1.143602,0.996627,0.633856,0.590653,0.628726,0.515291,0.712215,0.506846,2.222962,0.375023,1.025146
0.805843,0.382063,2.031711,0.450021,1.891471,0.981699,0.502424,0.474332,0.817379,0.347534,0.455939,1.884173,0.085154,0.293552,0.447813,0.988055,0.614080,0.030338,1.243834,0.704658,0.936644,0.099986,0.503819,0.407789,0.822422,0.164892,0.140517,0.978954,0.908248,0.719019,1.143602,0.996627,0.633856,0.590653,0.628726,0.515291,0.712215,0.506846,2.222962,0.375023,1.025146
0.805843,0.382063,2.031711,0.450021,1.891471,0.981699,0.502424,0.474332,0.817379,0.347534,0.455939,1.884173,0.085154,0.293552,0.447813,0.988055,0.614080,0.030338,1.243834,0.704658,0.936644,0.099986,0.503819,0.407789,0.822422,0.164892,0.140517,0.978954,0.908248,0.719019,1.143602,0.996627,0.633856,0.590653,0.628726,0.515291,0.712215,0.506846,2.222962,0.375023,1.025146
0.805843,0.382063,2.031711,0.450021,1.891471,0.981699,0.502424,0.474332,0.817379,0.347534,0.455939,1.884173,0.085154,0.293552,0.447813,0.988055,0.614080,0.030338,1.243834,0.704658,0.936644,0.099986,0.503819,0.407789,0.822422,0.164892,0.140517,0.978954,0.908248,0.719019,1.143602,0.996627,0.633856,0.590653,0.628726,0.515291,0.712215,0.506846,2.222962,0.375023,1.025146
